product_id,product_category,demand,inventory,competitor_price,season,customer_rating,historical_price,optimal_price
P101398,Home Decor,880,19,176.96,Summer,4.0,192.22,190.69
P101399,Grocery,133,465,35.3,Festival,3.9,38.29,27.72
P101400,Clothing,850,616,67.54,Normal,3.9,67.25,61.8
P101401,Clothing,26,1464,87.63,Summer,4.7,95.95,60.6
P101402,Electronics,768,1242,711.07,Summer,3.2,794.02,561.78
P101403,Home Decor,786,224,194.35,Summer,4.5,204.41,195.03
P101404,Clothing,419,5,97.93,Festival,3.9,98.2,98.21
P101405,Electronics,294,795,553.95,Summer,3.7,615.1,455.56
P101406,Clothing,159,802,67.23,Normal,3.2,73.3,47.66
P101407,Home Decor,353,1104,187.17,Normal,3.3,188.44,128.11
P101408,Electronics,676,392,827.75,Summer,3.5,858.02,737.95
P101409,Home Decor,730,1219,211.43,Festival,4.4,225.21,172.75
P101410,Footwear,197,622,126.46,Summer,3.7,134.78,99.81
P101411,Home Decor,30,505,230.32,Summer,2.9,222.02,156.37
P101412,Home Decor,570,633,207.9,Normal,4.4,199.38,168.29
P101413,Home Decor,589,1417,219.64,Winter,4.2,245.9,169.88
P101414,Home Decor,981,590,186.67,Normal,4.9,211.49,181.93
P101415,Electronics,766,843,925.08,Festival,3.8,914.5,695.4
P101416,Footwear,559,1338,132.24,Summer,4.1,148.98,110.86
P101417,Grocery,599,32,29.21,Winter,3.7,29.42,29.26
P101418,Grocery,652,807,29.84,Summer,4.2,27.6,22.14
P101419,Home Decor,462,1063,179.07,Normal,3.6,193.02,138.04
P101420,Home Decor,684,1356,221.38,Normal,2.8,197.56,155.68
P101421,Footwear,211,96,158.34,Winter,5.0,144.21,137.3
P101422,Grocery,833,1091,31.64,Festival,4.3,35.88,27.42
P101423,Clothing,864,1204,73.24,Normal,4.0,74.69,64.56
P101424,Clothing,446,529,92.26,Normal,3.7,87.82,72.29
P101425,Clothing,467,1120,78.98,Summer,4.3,79.75,62.23
P101426,Clothing,507,742,88.02,Summer,2.8,91.19,68.55
P101427,Electronics,821,988,573.95,Summer,3.3,604.09,493.96
P101428,Electronics,192,587,804.19,Winter,2.8,783.29,561.46
P101429,Footwear,354,269,156.76,Winter,2.8,154.35,128.47
P101430,Clothing,622,1243,70.91,Summer,2.6,72.92,51.05
P101431,Home Decor,699,328,216.48,Winter,4.4,227.13,207.47
P101432,Grocery,309,285,31.54,Winter,3.1,35.6,28.02
P101433,Electronics,134,1329,580.52,Summer,4.6,572.34,446.38
P101434,Electronics,517,1404,601.98,Normal,4.8,671.91,510.53
P101435,Electronics,645,915,758.18,Festival,2.9,870.52,592.71
P101436,Home Decor,771,872,225.11,Winter,4.3,218.7,170.1
P101437,Electronics,22,544,791.68,Festival,3.7,702.51,553.84
P101438,Grocery,37,919,23.29,Winter,4.8,24.3,16.64
P101439,Home Decor,398,915,167.44,Normal,3.7,188.2,133.14
P101440,Home Decor,572,777,216.85,Festival,3.4,193.96,150.04
P101441,Clothing,23,984,79.0,Festival,3.2,73.73,52.99
P101442,Electronics,189,833,709.36,Normal,4.8,753.74,546.37
P101443,Electronics,430,1319,540.08,Normal,3.1,593.33,427.55
P101444,Electronics,293,1003,751.25,Normal,4.6,678.68,534.21
P101445,Electronics,716,580,760.25,Summer,3.0,743.69,622.34
P101446,Grocery,54,984,30.7,Summer,4.1,28.99,21.4
P101447,Home Decor,890,349,159.81,Normal,3.6,182.26,163.05
P101448,Grocery,186,325,28.6,Winter,2.8,30.43,23.62
P101449,Grocery,451,1241,28.9,Normal,2.8,29.14,21.43
P101450,Electronics,986,875,677.15,Normal,3.2,753.56,579.43
P101451,Footwear,669,85,111.46,Winter,4.4,114.26,112.06
P101452,Grocery,998,535,22.86,Winter,4.3,25.74,22.05
P101453,Home Decor,39,1476,229.51,Festival,3.0,216.76,148.05
P101454,Home Decor,725,957,197.28,Winter,3.7,175.06,145.48
P101455,Clothing,94,1303,97.58,Normal,2.7,97.16,66.02
P101456,Electronics,619,824,766.06,Normal,4.3,716.38,605.06
P101457,Clothing,339,68,95.93,Winter,4.5,106.06,93.3
P101458,Clothing,781,273,99.39,Normal,4.7,101.77,94.69
P101459,Home Decor,141,142,237.61,Festival,4.7,227.61,204.62
P101460,Clothing,898,1103,68.78,Normal,3.3,74.89,57.76
P101461,Footwear,491,1136,105.47,Summer,3.1,107.82,84.99
P101462,Grocery,528,688,29.27,Normal,4.7,29.73,22.5
P101463,Electronics,579,1088,633.82,Normal,2.9,588.7,475.53
P101464,Clothing,54,829,103.24,Winter,2.6,118.59,71.76
P101465,Grocery,324,1111,25.69,Festival,3.3,27.18,19.25
P101466,Footwear,715,1010,108.66,Normal,4.4,120.7,93.93
P101467,Clothing,961,686,97.73,Winter,4.2,106.05,83.71
P101468,Clothing,984,981,94.75,Normal,5.0,96.25,83.88
P101469,Footwear,544,481,143.15,Normal,3.4,126.35,111.75
P101470,Electronics,272,1124,560.71,Normal,3.2,594.35,432.04
P101471,Home Decor,488,1370,187.78,Winter,3.4,170.35,133.83
P101472,Electronics,474,314,842.12,Festival,4.5,959.68,751.35
P101473,Electronics,409,1002,789.8,Normal,3.0,748.18,538.57
P101474,Grocery,374,170,27.22,Festival,4.9,26.66,25.59
P101475,Grocery,870,569,27.76,Summer,3.8,28.57,24.13
P101476,Grocery,402,1005,22.7,Summer,4.5,23.06,17.27
P101477,Clothing,48,419,91.31,Normal,4.6,96.5,75.24
P101478,Home Decor,726,357,166.92,Winter,3.7,182.2,165.1
P101479,Grocery,671,578,33.12,Winter,4.4,35.93,27.9
P101480,Grocery,390,176,22.78,Winter,3.4,25.63,21.96
P101481,Clothing,637,940,89.18,Normal,4.5,89.79,67.87
P101482,Electronics,942,201,795.19,Winter,4.6,814.46,822.07
P101483,Grocery,925,503,23.27,Normal,3.9,25.97,23.3
P101484,Clothing,793,472,74.37,Normal,3.0,71.11,67.85
P101485,Grocery,591,1451,26.91,Normal,4.9,25.47,20.51
P101486,Electronics,47,1487,709.22,Normal,4.9,625.86,511.88
P101487,Home Decor,521,123,215.57,Winter,4.0,232.68,209.03
P101488,Grocery,822,240,31.55,Festival,5.0,33.62,31.39
P101489,Home Decor,847,1099,165.94,Summer,3.8,158.42,128.34
P101490,Grocery,777,451,30.43,Normal,3.4,27.85,24.86
P101491,Electronics,986,967,614.34,Winter,3.7,547.68,501.04
P101492,Footwear,526,1381,127.57,Normal,2.6,129.06,91.75
P101493,Grocery,127,248,30.39,Normal,3.9,28.33,24.33
P101494,Footwear,506,1445,149.87,Summer,4.2,164.0,112.31
P101495,Clothing,332,83,71.38,Normal,2.8,81.12,67.71
P101496,Grocery,838,347,23.76,Summer,3.1,25.89,22.44
P101497,Home Decor,781,763,205.83,Winter,4.3,228.46,174.66
P101498,Grocery,436,1321,25.57,Winter,4.5,29.34,21.63
P101499,Clothing,400,833,96.19,Winter,5.0,103.88,77.91
P101500,Footwear,176,212,147.92,Festival,3.1,152.83,125.94
P101501,Footwear,62,377,112.13,Normal,4.6,123.2,95.71
P101502,Home Decor,326,1143,190.18,Winter,2.9,196.31,131.95
P101503,Clothing,256,844,105.46,Festival,2.8,105.12,71.64
P101504,Clothing,279,24,92.61,Normal,4.3,82.31,84.15
P101505,Footwear,998,754,117.47,Normal,3.6,123.77,100.6
P101506,Grocery,687,612,22.28,Summer,4.5,25.0,21.46
P101507,Footwear,560,5,116.63,Normal,3.2,124.46,120.51
P101508,Clothing,195,374,89.91,Summer,3.0,88.93,75.45
P101509,Electronics,844,1403,879.54,Festival,3.9,920.49,674.33
P101510,Footwear,651,1057,169.67,Festival,2.8,186.55,126.82
P101511,Electronics,524,110,801.86,Normal,3.2,871.1,769.48
P101512,Electronics,476,29,701.39,Summer,2.9,710.24,654.74
P101513,Grocery,561,522,30.86,Summer,3.3,30.17,25.05
P101514,Footwear,842,700,111.92,Normal,4.4,110.49,99.97
P101515,Home Decor,725,682,196.64,Summer,2.8,221.25,169.03
P101516,Clothing,495,1046,89.2,Winter,4.0,82.59,65.85
P101517,Electronics,674,264,747.85,Normal,4.0,832.36,697.93
P101518,Home Decor,931,74,244.78,Festival,3.8,228.31,245.71
P101519,Electronics,339,1010,631.14,Summer,3.7,722.55,498.57
P101520,Electronics,902,1346,827.43,Winter,4.2,828.31,656.81
P101521,Clothing,614,255,96.27,Normal,4.6,103.78,93.63
P101522,Grocery,201,544,32.54,Winter,2.9,35.04,23.83
P101523,Home Decor,967,941,188.51,Summer,4.5,205.21,162.92
P101524,Footwear,692,252,153.83,Summer,2.7,168.16,144.15
P101525,Footwear,398,1290,147.24,Winter,3.7,131.12,105.42
P101526,Electronics,230,342,715.57,Normal,3.8,682.51,565.89
P101527,Clothing,917,801,85.3,Winter,3.0,80.35,64.97
P101528,Grocery,826,511,30.44,Summer,2.7,32.53,24.93
P101529,Electronics,63,1002,880.96,Festival,2.7,937.78,601.16
P101530,Clothing,643,301,88.32,Summer,2.6,84.8,78.48
P101531,Clothing,132,151,105.9,Winter,3.9,115.88,89.34
P101532,Electronics,308,768,602.72,Normal,2.9,581.11,425.33
P101533,Grocery,576,1298,27.4,Normal,4.5,26.65,20.87
P101534,Footwear,264,951,118.42,Summer,4.7,116.96,85.75
P101535,Electronics,522,1134,700.63,Winter,3.2,757.4,546.68
P101536,Grocery,440,652,24.87,Summer,2.9,21.96,18.73
P101537,Footwear,589,214,119.13,Summer,3.5,133.99,118.34
P101538,Footwear,804,643,139.06,Festival,4.7,148.35,118.6
P101539,Footwear,172,1481,119.56,Festival,3.5,124.15,83.04
P101540,Clothing,800,1173,66.97,Normal,2.8,63.23,52.86
P101541,Footwear,237,1056,135.81,Normal,5.0,148.31,101.24
P101542,Clothing,52,455,80.87,Winter,3.7,90.23,65.24
P101543,Clothing,457,901,66.33,Normal,3.4,67.35,52.34
P101544,Electronics,316,936,655.81,Festival,4.7,628.9,461.06
P101545,Grocery,200,983,23.96,Winter,4.8,23.55,17.22
P101546,Clothing,434,1339,67.26,Normal,3.7,66.75,51.64
P101547,Clothing,871,1023,101.09,Summer,3.3,97.31,79.94
P101548,Footwear,593,336,150.72,Festival,3.7,161.61,138.16
P101549,Clothing,733,336,79.15,Normal,3.0,76.97,71.73
P101550,Clothing,166,931,88.96,Winter,3.7,98.01,64.54
P101551,Electronics,94,1299,564.53,Normal,3.1,567.47,393.05
P101552,Clothing,348,1422,95.13,Winter,4.1,99.87,71.96
P101553,Clothing,778,916,98.95,Normal,4.4,112.41,82.63
P101554,Clothing,887,797,72.2,Summer,4.9,72.23,64.95
P101555,Clothing,119,1224,72.97,Summer,4.6,67.57,49.39
P101556,Footwear,487,1465,138.69,Winter,2.7,142.64,96.95
P101557,Home Decor,408,46,159.36,Normal,3.0,161.61,156.82
P101558,Grocery,749,468,22.51,Summer,3.8,24.57,21.49
P101559,Grocery,221,504,27.71,Normal,3.1,30.82,23.4
P101560,Home Decor,495,848,201.35,Summer,2.5,215.93,138.25
P101561,Home Decor,852,445,174.32,Winter,4.4,199.12,172.66
P101562,Grocery,475,469,31.11,Winter,3.4,29.64,24.64
P101563,Home Decor,785,41,160.42,Summer,2.7,151.53,164.14
P101564,Home Decor,629,10,173.34,Normal,3.8,166.17,185.6
P101565,Footwear,605,677,144.72,Winter,4.9,153.57,121.45
P101566,Grocery,274,1495,27.1,Normal,4.2,25.55,18.21
P101567,Electronics,992,446,826.85,Festival,2.9,747.37,728.0
P101568,Electronics,264,363,855.28,Festival,3.8,978.43,752.46
P101569,Grocery,932,400,32.39,Festival,4.8,31.25,30.36
P101570,Grocery,989,1459,29.9,Normal,2.6,28.11,21.64
P101571,Clothing,521,997,85.17,Normal,4.1,83.2,63.96
P101572,Grocery,871,981,29.28,Festival,4.3,27.02,23.27
P101573,Grocery,720,288,33.91,Festival,4.3,30.17,30.73
P101574,Home Decor,742,1356,197.84,Festival,2.9,190.42,139.91
P101575,Electronics,87,299,790.02,Winter,4.8,767.29,641.29
P101576,Clothing,154,1450,88.77,Festival,3.3,97.56,64.71
P101577,Footwear,88,1428,130.58,Winter,2.6,130.27,90.2
P101578,Home Decor,49,853,204.81,Normal,2.7,220.98,138.46
P101579,Home Decor,839,1302,196.18,Normal,3.6,211.61,164.7
P101580,Home Decor,191,1499,154.23,Normal,2.6,168.58,113.64
P101581,Home Decor,26,872,182.16,Normal,4.4,205.48,137.18
P101582,Clothing,938,1152,110.36,Festival,4.7,111.98,89.92
P101583,Clothing,293,888,99.89,Normal,2.5,90.71,65.61
P101584,Clothing,819,788,84.11,Summer,4.5,74.89,63.81
P101585,Grocery,961,505,22.71,Winter,5.0,21.13,22.04
P101586,Home Decor,532,984,186.5,Winter,2.6,205.87,134.66
P101587,Clothing,928,404,84.93,Summer,4.3,87.91,83.58
P101588,Grocery,969,295,21.29,Normal,5.0,19.54,21.9
P101589,Clothing,161,416,95.33,Normal,4.5,87.3,75.4
P101590,Electronics,163,21,806.64,Festival,3.8,904.0,743.96
P101591,Electronics,382,1401,688.26,Winter,4.7,702.31,515.39
P101592,Electronics,567,388,644.01,Normal,4.3,596.62,576.49
P101593,Home Decor,790,1200,158.78,Winter,3.2,178.17,136.24
P101594,Clothing,199,655,83.45,Normal,3.1,89.67,63.72
P101595,Home Decor,209,512,184.41,Normal,3.8,186.07,140.19
P101596,Footwear,320,345,123.22,Winter,3.4,123.91,99.96
P101597,Electronics,285,1231,760.13,Winter,3.3,806.96,523.13
P101598,Electronics,941,773,686.76,Winter,2.9,667.08,520.78
P101599,Footwear,408,677,131.74,Summer,4.6,151.5,112.32
P101600,Clothing,870,988,101.81,Winter,4.3,111.16,86.36
P101601,Home Decor,74,1204,181.04,Summer,3.3,190.64,120.95
P101602,Electronics,119,985,663.55,Summer,3.1,707.08,489.54
P101603,Footwear,807,704,151.67,Winter,2.8,174.25,125.59
P101604,Footwear,264,1341,120.38,Summer,2.8,106.29,75.64
P101605,Clothing,100,1344,80.71,Normal,4.1,71.53,52.51
P101606,Clothing,602,1449,95.94,Summer,2.8,104.77,68.4
P101607,Home Decor,164,141,193.41,Normal,4.9,181.14,173.83
P101608,Clothing,80,1336,100.66,Summer,3.2,107.2,67.44
P101609,Clothing,417,293,84.24,Summer,2.6,85.58,72.17
P101610,Clothing,559,932,84.54,Summer,4.6,81.67,61.16
P101611,Clothing,536,988,67.08,Normal,3.4,63.22,48.4
P101612,Footwear,592,312,115.1,Winter,3.4,125.42,109.43
P101613,Footwear,43,17,148.99,Festival,2.8,137.99,125.28
P101614,Clothing,305,1415,74.2,Summer,4.2,68.47,50.08
P101615,Home Decor,356,1337,182.71,Normal,3.4,182.58,126.47
P101616,Electronics,307,266,630.55,Summer,4.6,575.19,576.41
P101617,Electronics,567,903,571.15,Winter,4.1,601.54,442.35
P101618,Grocery,244,231,25.61,Normal,4.7,29.39,24.43
P101619,Home Decor,639,851,209.48,Winter,4.1,226.64,159.35
P101620,Electronics,936,479,665.19,Winter,4.4,693.71,646.94
P101621,Electronics,667,1128,750.04,Normal,4.2,739.95,545.76
P101622,Grocery,401,862,23.39,Winter,3.7,26.83,18.21
P101623,Footwear,446,749,106.2,Summer,4.2,118.69,88.7
P101624,Electronics,593,1023,841.95,Winter,4.2,927.45,664.59
P101625,Clothing,729,716,100.22,Summer,2.5,94.42,71.76
P101626,Footwear,315,24,119.38,Normal,4.2,109.04,111.41
P101627,Clothing,57,895,94.45,Festival,3.2,87.66,60.1
P101628,Electronics,708,1168,909.62,Festival,3.9,864.0,650.29
P101629,Electronics,668,738,701.72,Summer,2.8,632.99,507.01
P101630,Clothing,119,266,69.63,Normal,2.6,77.98,60.44
P101631,Grocery,634,16,21.73,Normal,2.5,20.21,21.23
P101632,Home Decor,90,448,162.48,Summer,2.9,152.93,128.65
P101633,Grocery,650,1153,28.89,Normal,2.5,32.35,21.22
P101634,Footwear,749,486,152.76,Festival,2.8,173.95,127.1
P101635,Home Decor,35,1434,170.8,Normal,3.9,160.53,114.18
P101636,Clothing,732,502,75.45,Winter,3.5,72.38,65.79
P101637,Clothing,138,644,71.94,Summer,5.0,78.85,57.86
P101638,Home Decor,279,1141,204.98,Normal,4.5,234.09,155.41
P101639,Clothing,710,922,96.07,Normal,2.9,101.4,70.42
P101640,Footwear,367,66,133.35,Winter,3.5,133.28,121.69
P101641,Footwear,977,119,142.42,Summer,3.6,151.27,147.79
P101642,Electronics,958,298,612.13,Normal,3.4,667.64,615.67
P101643,Grocery,987,1308,27.6,Summer,3.7,25.13,22.48
P101644,Electronics,122,38,694.76,Winter,4.2,693.04,645.84
P101645,Electronics,192,112,657.86,Festival,4.1,731.2,619.81
P101646,Grocery,199,1168,26.51,Summer,3.4,28.38,19.56
P101647,Clothing,593,936,97.57,Summer,4.3,89.91,72.99
P101648,Footwear,441,1475,104.1,Summer,3.2,112.84,76.55
P101649,Home Decor,750,333,184.53,Normal,4.6,195.64,167.16
P101650,Footwear,296,991,152.07,Winter,4.9,144.69,104.53
P101651,Clothing,215,206,92.78,Normal,3.2,90.26,79.07
P101652,Clothing,656,887,82.57,Normal,4.5,79.68,66.72
P101653,Clothing,624,163,71.49,Normal,4.5,82.09,73.54
P101654,Electronics,696,1362,908.79,Festival,3.7,844.82,670.34
P101655,Home Decor,325,626,188.15,Festival,2.7,207.71,146.3
P101656,Clothing,535,386,79.63,Winter,4.5,81.48,75.74
P101657,Clothing,929,1476,82.45,Festival,3.5,92.16,71.37
P101658,Home Decor,618,104,183.13,Normal,3.0,209.7,192.09
P101659,Clothing,933,1200,87.24,Normal,4.1,99.41,75.93
P101660,Electronics,444,767,810.03,Winter,3.6,899.66,611.45
P101661,Electronics,63,1032,701.66,Winter,2.7,695.81,453.81
P101662,Grocery,765,394,30.94,Normal,5.0,29.49,28.79
P101663,Footwear,471,1322,133.02,Summer,3.1,128.53,90.96
P101664,Electronics,61,679,701.93,Normal,3.8,741.48,501.25
P101665,Home Decor,155,630,170.84,Winter,4.2,166.11,131.19
P101666,Home Decor,326,687,162.31,Normal,2.8,161.9,126.37
P101667,Home Decor,207,448,192.23,Normal,4.3,173.3,148.99
P101668,Clothing,690,481,95.82,Winter,4.1,104.27,87.23
P101669,Electronics,618,214,607.92,Summer,3.7,553.27,568.18
P101670,Home Decor,343,732,185.06,Normal,3.8,179.7,139.35
P101671,Clothing,102,714,82.52,Winter,4.9,85.78,59.59
P101672,Grocery,96,573,26.73,Winter,4.8,27.36,21.16
P101673,Footwear,946,1478,129.64,Festival,2.8,145.34,105.89
P101674,Electronics,358,174,606.67,Winter,3.4,641.77,552.05
P101675,Footwear,125,1365,114.94,Normal,3.8,125.63,83.3
P101676,Home Decor,717,1300,221.3,Summer,4.8,212.87,178.58
P101677,Footwear,872,38,148.35,Winter,4.5,135.84,149.55
P101678,Clothing,139,1053,69.1,Normal,3.5,74.67,47.8
P101679,Home Decor,946,317,159.03,Summer,4.7,146.54,162.73
P101680,Grocery,730,66,27.35,Winter,3.4,30.22,27.4
P101681,Footwear,266,1292,112.71,Normal,3.2,127.89,89.0
P101682,Footwear,779,178,140.89,Normal,4.0,134.74,141.08
P101683,Footwear,431,451,145.71,Festival,3.4,158.17,124.46
P101684,Clothing,642,149,94.93,Normal,4.1,94.75,91.96
P101685,Electronics,144,217,580.14,Summer,3.5,557.36,531.07
P101686,Clothing,259,97,104.91,Winter,4.5,104.53,98.3
P101687,Grocery,777,1264,28.75,Normal,4.9,30.32,23.42
P101688,Grocery,809,93,28.37,Normal,3.2,32.53,30.6
P101689,Grocery,30,1140,36.12,Festival,3.8,34.71,22.53
P101690,Clothing,230,239,86.69,Winter,4.3,92.81,77.98
P101691,Footwear,615,1372,112.45,Winter,2.9,109.12,79.25
P101692,Home Decor,907,1272,191.64,Summer,4.5,181.65,156.92
P101693,Clothing,680,946,93.64,Normal,4.0,98.38,72.78
P101694,Footwear,712,1243,142.75,Normal,2.9,154.96,107.95
P101695,Footwear,400,451,131.03,Winter,4.7,140.68,114.31
P101696,Grocery,73,1175,30.07,Winter,3.6,34.12,20.66
P101697,Electronics,770,336,638.14,Winter,2.9,580.07,569.27
P101698,Footwear,803,923,113.61,Summer,3.0,116.56,94.32
P101699,Home Decor,454,1379,192.98,Normal,4.5,184.97,139.75
P101700,Footwear,516,1086,141.79,Festival,4.8,156.05,114.85
P101701,Home Decor,250,408,164.87,Summer,3.4,147.84,133.31
P101702,Home Decor,463,1109,243.7,Festival,2.7,226.03,165.38
P101703,Clothing,257,1325,83.91,Normal,2.8,91.33,59.61
P101704,Grocery,432,1334,26.88,Summer,4.1,26.23,19.43
P101705,Grocery,151,1110,23.89,Winter,3.4,25.42,17.39
P101706,Home Decor,614,1099,196.19,Festival,3.6,225.54,158.8
P101707,Electronics,262,1178,748.41,Summer,3.3,751.52,506.03
P101708,Clothing,730,1106,111.99,Festival,3.7,114.67,81.96
P101709,Home Decor,527,204,190.35,Festival,4.1,217.64,189.59
P101710,Clothing,898,1207,96.35,Summer,3.9,104.21,80.39
P101711,Footwear,236,274,143.24,Summer,2.9,133.66,117.44
P101712,Clothing,287,836,93.63,Normal,3.7,102.73,70.57
P101713,Home Decor,258,512,204.18,Winter,3.7,208.12,161.54
P101714,Home Decor,638,323,206.3,Festival,3.9,225.4,192.27
P101715,Clothing,124,426,108.71,Festival,2.8,113.23,81.33
P101716,Footwear,692,131,123.17,Normal,2.9,115.95,113.07
P101717,Clothing,822,662,73.23,Normal,3.8,80.55,63.13
P101718,Grocery,681,631,24.83,Normal,3.2,21.86,19.28
P101719,Grocery,151,608,30.0,Festival,4.1,33.59,22.79
P101720,Footwear,503,142,131.94,Winter,3.4,145.27,127.87
P101721,Electronics,542,912,830.9,Winter,3.1,948.84,602.89
P101722,Clothing,403,258,84.53,Winter,4.1,75.2,71.4
P101723,Footwear,476,1284,119.88,Winter,3.5,119.66,91.77
P101724,Grocery,767,40,31.77,Summer,2.9,29.41,29.75
P101725,Grocery,837,87,24.49,Winter,4.5,24.02,25.77
P101726,Electronics,314,453,568.27,Winter,3.6,555.28,476.13
P101727,Clothing,343,614,97.68,Summer,4.8,101.72,75.35
P101728,Home Decor,223,1455,234.76,Winter,3.0,234.32,161.42
P101729,Electronics,413,790,723.66,Normal,4.7,825.48,551.68
P101730,Clothing,554,571,93.96,Festival,4.5,89.73,76.24
P101731,Home Decor,719,1257,189.69,Normal,2.8,188.37,139.82
P101732,Electronics,282,365,903.34,Festival,3.8,965.83,748.67
P101733,Footwear,232,1346,144.08,Normal,4.1,137.55,98.17
P101734,Clothing,52,608,69.13,Normal,3.7,74.34,53.21
P101735,Home Decor,112,472,221.23,Summer,3.5,237.01,175.85
P101736,Footwear,70,455,130.26,Normal,4.9,139.67,104.99
P101737,Home Decor,223,19,154.6,Summer,4.3,164.23,153.61
P101738,Electronics,701,1012,664.72,Festival,4.9,731.67,555.32
P101739,Grocery,778,868,20.99,Normal,4.6,24.11,19.64
P101740,Footwear,973,953,156.19,Winter,4.5,139.78,122.16
P101741,Clothing,554,979,94.72,Festival,4.3,96.07,74.58
P101742,Clothing,465,45,95.63,Winter,4.1,105.15,95.57
P101743,Electronics,901,1317,549.48,Summer,4.7,483.55,479.54
P101744,Home Decor,164,769,215.26,Summer,4.0,221.11,151.96
P101745,Footwear,637,1038,126.97,Summer,2.7,134.35,97.7
P101746,Grocery,821,59,31.34,Summer,4.0,29.2,30.39
P101747,Footwear,512,1142,147.83,Festival,2.8,146.09,99.55
P101748,Grocery,276,1017,34.2,Festival,4.9,37.38,25.94
P101749,Grocery,628,555,28.9,Winter,4.1,25.95,23.87
P101750,Clothing,995,1404,83.51,Normal,3.9,76.53,72.13
P101751,Grocery,251,977,31.61,Summer,3.0,34.8,21.13
P101752,Electronics,571,1361,711.81,Winter,3.8,781.91,564.79
P101753,Home Decor,69,1233,216.67,Normal,3.4,225.21,140.84
P101754,Footwear,247,312,100.26,Normal,4.2,99.5,88.03
P101755,Clothing,771,1494,93.51,Winter,4.0,84.95,69.93
P101756,Grocery,506,1115,31.21,Summer,3.7,34.3,23.79
P101757,Electronics,215,288,784.35,Normal,3.1,741.42,615.89
P101758,Home Decor,348,1190,185.14,Normal,3.8,208.58,141.38
P101759,Home Decor,138,646,195.19,Winter,3.7,212.65,149.16
P101760,Home Decor,783,1297,222.95,Winter,4.6,201.07,176.07
